,ticker,time,scraped_at,open,high,low,volume,average_volume_2_weeks,average_volume,average_volume_30_days,high_52_weeks,high_52_weeks_date,low_52_weeks,low_52_weeks_date,dividend_yield,shares_float,market_cap,pb_ratio,pe_ratio,shares_outstanding,industry,num_employees,year_founded,payable_date,ex_dividend_date
3391,CZR,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,27.4,28.13,27.31,3025573.0,3236536.668425,3236536.668425,3524843.75362,31.58,2025-07-10,17.86,2026-02-17,,190226374.597,5723323700.0,1.6369,-11.86,203677000.0,Casinos/Gaming,50000.0,1937.0,,
3394,GEVO,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,2.07,2.165,2.06,3338400.0,2724829.42809,2724829.42809,4160799.69892,2.97,2026-03-31,1.01,2025-05-06,,232687756.696,506409756.65942,1.07626,-14.44,242882377.294686,Chemicals: Specialty,151.0,2005.0,,
3396,KRO,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,7.525,7.825,7.525,335050.0,384726.779305,384726.779305,318219.831424,7.9,2025-05-12,4.08,2025-11-07,2.695418,21472801.602,896839046.867924,1.13607,-7.69,115053116.981132,Chemicals: Specialty,2263.0,1916.0,2026-03-19 00:00:00,2026-03-10 00:00:00
3398,DRTS,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,7.76,7.8584,7.1701,759946.0,533970.958219,533970.958219,410818.778133,9.071,2026-05-04,2.57,2025-05-05,,69601679.1577,649071814.674632,8.5956,-14.26,88009737.583001,Medical Specialties,112.0,2015.0,,
3400,CRBP,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,10.6,10.74,10.27,234853.0,324565.364508,324565.364508,286453.141825,20.56,2025-10-20,6.1,2025-05-07,,16012405.781,190490010.0,1.25606,-1.78,17736500.0,Pharmaceuticals: Major,36.0,2009.0,,
3407,GNTX,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,22.64,22.985,22.38,2033222.0,2951330.724191,2951330.724191,2250856.92714,29.38,2025-09-17,20.48,2026-03-20,2.124834,212906713.145,4901069987.114662,1.95628,12.718878,213647340.327579,Auto Parts: OEM,6398.0,1974.0,2026-04-22 00:00:00,2026-04-08 00:00:00
3410,DGNX,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,1.9,2.13,1.81,1003448.0,684093.536376,684093.536376,847082.555065,318.836,2025-10-09,1.7703,2026-05-04,,13197421.7947,52818208.062162,5.23368,-5.27,29100941.081081,Packaged Software,32.0,,,
3411,BCTX,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,4.0259,4.0897,3.98,55327.0,150579.4388,150579.4388,154604.719405,39.5,2025-05-05,3.6,2026-02-24,,7154479.01142,29255727.15,0.959182,-0.15,7250490.0,Biotechnology,17.0,2006.0,,2023-09-05 00:00:00
3412,HTLD,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,12.57,12.825,12.57,380058.0,554445.249861,554445.249861,427465.875498,13.92,2026-04-29,6.995,2025-11-20,0.64,51527689.5731,989193571.0,1.29279,-22.83,77462300.0,Trucking,,1978.0,2026-04-03 00:00:00,2026-03-24 00:00:00
3413,OEC,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,7.82,8.37,7.765,559421.0,395753.444195,395753.444195,446186.292439,12.29,2025-05-05,4.345,2025-11-06,1.056122,54355104.4722,468197198.85714,1.1447,-6.25,56273701.785714,Chemicals: Specialty,1639.0,2011.0,2026-07-02 00:00:00,2026-06-10 00:00:00
3415,FNKO,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,4.28,4.425,4.28,228098.0,382137.777564,382137.777564,531051.014404,6.04,2026-02-20,2.22,2025-08-08,,39911773.755,241044263.296729,1.27439,-3.46,55926743.224299,Recreational Products,1104.0,1998.0,,
3417,DTCX,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,2.2,2.37,2.15,342333.0,475315.933233,475315.933233,403003.013796,16.49,2025-08-08,1.51,2026-01-14,,25811197.712655,84727667.7,1.00678,-1.52,36208405.0,Packaged Software,11.0,2019.0,,
3419,DC,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,5.525,5.58,5.375,684005.0,1020485.754764,1020485.754764,1158667.08783,7.25,2026-01-26,2.65,2025-05-05,,112699982.39748,717654842.5,5.53511,-20.46,133517180.0,Precious Metals,41.0,2017.0,,
3421,HCKT,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,13.76,14.14,13.52,341508.0,238464.824525,238464.824525,231187.126563,26.53,2025-05-06,12.19,2026-03-27,3.50365,22099376.7914,350308937.923361,5.04797,29.538594,25220225.912409,Miscellaneous Commercial Services,1503.0,1991.0,2026-04-03 00:00:00,2026-03-20 00:00:00
3424,RES,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,7.72,7.87,7.7,1086660.0,2201355.473339,2201355.473339,2274607.46137,8.16,2026-04-27,4.175,2025-10-13,2.061856,109137259.99,1729894529.30541,1.55721,53.223594,221639273.453608,Oilfield Services/Equipment,2893.0,1984.0,2026-06-10 00:00:00,2026-05-11 00:00:00
3425,MOB,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,6.8,7.0,6.355,221311.0,285900.044238,285900.044238,310615.465023,11.02,2025-10-06,1.5198,2025-05-23,,11648245.996162,85401592.566372,9.38525,-3.45,12633371.681416,Aerospace & Defense,38.0,2006.0,,
3426,CBIO,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,18.05,18.24,16.435,380095.0,374491.676071,374491.676071,303713.06632,27.97,2025-05-06,8.72,2026-02-09,,21313106.2719,496570563.219303,2.74727,-1.45,27571935.770089,Biotechnology,44.0,2024.0,,
3431,NMRK,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,15.67,16.35,15.58,1622268.0,1765051.167223,1765051.167223,1442596.03728,19.835,2025-10-24,10.2,2025-05-22,0.767263,154789481.088,3010942726.225,1.94693,19.306258,184437533.0,Real Estate Development,8800.0,1929.0,2026-05-29 00:00:00,2026-05-14 00:00:00
3434,AVR,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,6.21,6.35,6.15,413161.0,721591.139509,721591.139509,690069.311013,6.9494,2026-03-02,2.85,2025-07-16,,81176709.985056,601380275.158237,-2763.3929,-2.43,97232057.422512,Medical Specialties,174.0,1999.0,,
3439,TROX,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,9.95,10.54,9.94,2814992.0,2582567.542789,2582567.542789,2605733.98247,10.59,2026-04-27,2.86,2025-11-06,2.75,117403003.617,1670101115.235,1.11818,-3.37,159513000.5,Chemicals: Specialty,5750.0,2018.0,2026-07-08 00:00:00,2026-05-11 00:00:00
3441,RCUS,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,26.49,26.7,25.245,1150829.0,1463535.581952,1463535.581952,1261507.57639,28.72,2026-04-22,7.06,2025-05-07,,82863883.368,3278916900.0,5.17285,-7.9,125629000.0,Biotechnology,601.0,2015.0,,
3445,BRR,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,2.02,2.06,1.99,358929.0,539162.44122,539162.44122,852461.876398,16.25,2025-06-20,1.77,2026-04-07,,61273861.39195,168514007.276382,0.399383,,83422775.879397,Internet Software/Services,5.0,2025.0,,
3446,ABUS,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,4.44,4.54,4.355,498418.0,2506072.122205,2506072.122205,2061321.40776,5.1,2025-09-11,2.94,2025-05-15,,156220685.6,865551300.0,11.0376,-25.03,196940000.0,Pharmaceuticals: Major,19.0,2005.0,,
3447,WKC,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,27.6,27.79,27.24,913234.0,1182431.129564,1182431.129564,891867.761328,29.85,2025-07-03,22.21,2026-03-20,2.917578,49149473.142,1418438910.0,1.17088,-2.69,51355500.0,Wholesale Distributors,4003.0,1984.0,2026-04-16 00:00:00,2026-03-30 00:00:00
3452,AVNS,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,24.69,24.74,24.66,918517.0,1416705.565118,1416705.565118,2466589.01828,24.75,2026-04-24,9.303,2025-08-05,,44784735.0356,1154719708.0,1.47214,-15.67,46674200.0,Medical Specialties,2287.0,2014.0,,
3454,SRI,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,6.73,6.99,6.605,137511.0,199668.938287,199668.938287,222599.574778,9.71,2026-02-10,4.19,2025-05-06,,27391532.224,194540842.942306,1.05353,-1.87,28235245.710059,Auto Parts: OEM,4200.0,1965.0,,
3459,XGN,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,3.14,3.25,3.0324,249223.0,213127.703853,213127.703853,209144.976182,12.23,2025-10-27,2.59,2026-03-30,,15666818.3133,74203813.5,4.07048,-3.37,24053100.0,Medical/Nursing Services,216.0,2002.0,,
3465,OCGN,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,1.57,1.57,1.48,29506423.0,5738716.212309,5738716.212309,5789669.33035,2.725,2026-03-17,0.64,2025-05-15,,329038567.548,506081687.483784,-47.4968,-8.2,338516178.918919,Pharmaceuticals: Major,116.0,2013.0,,
3473,BRLS,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,1.59,1.65,1.52,66776.0,1556998.050807,1556998.050807,733892.658805,7.05,2025-06-11,0.6,2026-02-06,,5572088.87066,34448607.745222,-2.6521,-1.87,21463307.006369,Information Technology Services,147.0,2019.0,,
3474,SMWB,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,3.05,3.195,2.99,773888.0,525881.477789,525881.477789,509997.743337,10.75,2025-08-28,2.22,2026-02-18,,48875278.3038,277844239.579469,11.259,-7.75,86962203.311258,Packaged Software,1000.0,2007.0,,
3475,RCAT,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,11.03,11.03,10.08,11752091.0,9312060.329143,9312060.329143,10293450.2337,18.78,2026-03-06,5.1232,2025-05-06,,106623519.325,1262874075.0,5.37264,-14.07,121139000.0,Packaged Software,244.0,1984.0,,
3478,FDUS,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,19.19,19.2,18.84,138787.0,188876.849457,188876.849457,210556.185446,22.0899,2025-07-21,16.865,2026-03-27,8.963002,37631446.0104,727585848.0,0.98173,8.264783,37954400.0,Investment Trusts/Mutual Funds,,2011.0,2026-03-30 00:00:00,2026-03-20 00:00:00
3480,CMCO,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,14.96,15.39,14.82,195915.0,257458.036802,257458.036802,321226.503189,24.4,2026-02-10,13.31,2026-03-19,1.898305,27921649.1124,440143911.0,0.459199,71.463178,28739400.0,Trucks/Construction/Farm Machinery,3478.0,1875.0,2026-05-11 00:00:00,2026-05-01 00:00:00
3481,ACB,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,3.43,3.485,3.4,804244.0,2451103.332085,2451103.332085,1520250.94011,6.665,2025-10-09,3.07,2026-03-30,,56403793.0434,196214524.0,0.495659,-3.03,56709400.0,Agricultural Commodities/Milling,1101.0,2006.0,,
3482,CBLL,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,20.4,20.475,19.69,318342.0,236259.854792,236259.854792,237181.212411,24.33,2026-01-12,10.85,2025-11-04,,24350306.80795,772220165.354712,4.89148,-13.87,37872494.622595,Medical Specialties,327.0,2014.0,,
3483,NMFC,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,8.01,8.43,7.99,1144981.0,621764.500398,621764.500398,696690.833312,11.04,2025-06-09,7.475,2026-03-27,14.953271,80525582.5248,828465736.0,0.709727,60.41,98509600.0,Financial Conglomerates,,2010.0,2026-03-31 00:00:00,2026-03-17 00:00:00
3488,SUIG,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,1.6,1.69,1.575,443422.0,299588.309363,299588.309363,318758.317582,8.66,2025-08-13,1.09,2026-02-17,,69255248.6083,129028872.0,0.7149,-0.46,76802900.0,Finance/Rental/Leasing,2.0,2006.0,2021-10-29 00:00:00,2021-10-14 00:00:00
3489,MD,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,21.04,21.665,19.655,1910824.0,709408.859156,709408.859156,653967.418014,24.99,2025-11-28,11.84,2025-08-01,,81558443.2659,1730391843.0,2.14758,11.553929,83072100.0,Medical/Nursing Services,6575.0,1979.0,,
3495,RIG,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,6.324,6.69,6.22,65009004.0,37023162.285998,37023162.285998,31552112.0079,7.14,2026-03-30,2.27,2025-05-07,,1001067549.25,6917191429.869186,0.934696,-2.2,1106750628.77907,Contract Drilling,5600.0,1953.0,2015-09-23 00:00:00,2015-08-21 00:00:00
3500,EPC,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,21.975,22.985,21.49,538371.0,571457.321674,571457.321674,532271.038242,30.79,2025-05-05,15.88,2025-12-08,2.782931,46067052.3936,1067240840.377313,0.677708,-25.45,46716604.962894,Household/Personal Care,6700.0,1999.0,2026-04-08 00:00:00,2026-03-06 00:00:00
3501,WU,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,9.2,9.29,9.085,5906605.0,12654199.50287,12654199.50287,9528263.30549,10.3507,2026-02-09,7.85,2025-09-25,10.239651,307486029.6,2850970282.529959,3.15275,6.720843,312435099.455338,Regional Banks,9600.0,1851.0,2026-03-31 00:00:00,2026-03-17 00:00:00
3502,RMAX,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,10.55,10.665,10.3501,964424.0,2548665.787078,2548665.787078,1297055.27528,11.62,2026-04-29,5.46,2026-04-02,,15323205.45,340428388.987646,0.467275,26.31974,32702054.657795,Real Estate Development,519.0,1973.0,2023-08-29 00:00:00,2023-08-14 00:00:00
3503,NRDS,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,10.95,11.13,10.56,1611143.0,533980.227142,533980.227142,459567.944543,16.24,2025-12-02,8.34,2025-05-06,,31636183.692864,728966996.085,2.0749,16.988778,66785799.0,Packaged Software,650.0,2009.0,,
3505,OXSQ,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,1.95,1.96,1.915,7494441.0,1279113.137972,1279113.137972,1223111.38514,2.5301,2025-05-05,1.56,2025-09-29,21.538462,86541093.2655,183313116.0,1.47833,-4.81,93527100.0,Investment Trusts/Mutual Funds,,2003.0,2026-05-29 00:00:00,2026-05-15 00:00:00
3506,FTRE,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,13.96,15.61,13.96,4228415.0,1959680.926818,1959680.926818,1395708.54039,18.67,2026-01-06,3.97,2025-05-29,,92946199.5,1356685000.0,2.02391,-1.33,93500000.0,Miscellaneous Commercial Services,14300.0,2023.0,,
3510,MVST,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,1.89,2.0,1.87,2551261.0,2704032.718821,2704032.718821,2960622.82896,7.12,2025-10-16,1.37,2026-03-30,,207104255.618,645804185.0,1.51138,-16.48,332033000.0,Electrical Products,2174.0,2006.0,,
3513,SGML,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,22.95,23.4643,22.11,2384452.0,2602197.99069,2602197.99069,3407276.73126,23.4643,2026-05-05,4.25,2025-06-25,,106777881.649,2509352575.0,44.4003,-49.99,111403000.0,Other Metals/Minerals,560.0,2011.0,,
3515,RARE,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,24.96,25.32,24.45,1481951.0,1647388.245721,1647388.245721,1646002.47468,42.37,2025-07-09,18.29,2026-03-24,,92635743.9636,2458913493.571552,-30.1369,-4.29,98317212.857719,Pharmaceuticals: Major,1371.0,2010.0,,
3516,TCMD,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,21.43,24.67,20.53,975700.0,429042.626328,429042.626328,283453.64123,37.77,2026-02-18,8.6098,2025-05-06,,21874174.9317,548512394.451618,2.33808,25.304603,22750410.387873,Medical Specialties,1086.0,1995.0,,
3517,MMI,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,27.385,28.69,27.0901,220687.0,210634.976901,210634.976901,183489.88095,33.615,2025-09-05,24.43,2026-02-12,1.82083,22541682.763,1091057540.0,1.74944,-560.41,38069000.0,Real Estate Development,854.0,1971.0,2026-04-03 00:00:00,2026-03-13 00:00:00
3519,IHRT,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,6.23,6.5599,6.11,1491029.0,1921055.920528,1921055.920528,1212358.40363,6.5599,2026-05-05,1.015,2025-05-05,,113523132.912,950993478.28,-0.5121,-1.99,151191332.0,Broadcasting,9550.0,1972.0,,
3521,CTGO,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,22.95,23.55,22.75,285510.0,354860.8784,354860.8784,420633.29201,34.38,2026-01-26,12.65,2025-05-13,,27730650.1335,707554784.401593,13.5125,-8.47,30669908.296558,Precious Metals,15.0,,,
3525,LPTH,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,12.674,12.69,11.91,1928572.0,3629458.948596,3629458.948596,3004039.7026,16.53,2026-04-24,2.2072,2025-05-20,,54814744.5444,697985547.409164,8.61328,-23.8,57708602.514193,Electronic Components,350.0,1985.0,,
3526,NEOV,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,2.63,2.65,2.48,568515.0,432196.698605,432196.698605,377481.958908,7.13,2026-01-23,2.435,2026-04-30,,33622976.0295,110195154.0,18.6672,-9.02,42711300.0,Electrical Products,17.0,2018.0,,
3533,HTCO,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,7.31,7.47,6.55,694327.0,2388094.915569,2388094.915569,1338181.72182,61.75,2025-05-09,4.55,2025-06-30,,3223952.573748,54060573.032612,6.29065,-1.88,7385324.184783,Marine Shipping,18.0,2021.0,,
3536,USAU,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,16.11,16.46,16.0,118328.0,179192.059871,179192.059871,241638.868066,23.75,2026-01-26,9.56,2025-05-05,,13948761.3816,265091778.0,4.99097,-11.22,16501200.0,Precious Metals,4.0,1967.0,2018-01-19 00:00:00,2017-05-04 00:00:00
3542,PRE,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,16.19,16.91,16.0408,93656.0,166131.56687,166131.56687,157930.056619,23.63,2026-03-25,5.07,2025-05-07,,11497102.92,279689204.64,1.76444,-4.01,16828472.0,Financial Conglomerates,98.0,2014.0,,
3545,IAG,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,16.68,16.7,16.27,5346683.0,7634979.980211,7634979.980211,6923942.58068,24.87,2026-03-02,6.06,2025-05-16,,587611801.6,9593313114.109447,2.30015,14.117545,589450882.58737,Precious Metals,,1990.0,2013-07-12 00:00:00,2013-07-01 00:00:00
3548,BHVN,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,10.15,10.78,9.125,3939590.0,1795513.951101,1795513.951101,1683470.77256,22.22,2025-05-06,7.48,2025-11-11,,125305156.59856,1460583862.251482,11.7848,-1.71,150420583.136095,Pharmaceuticals: Major,274.0,2022.0,,
3549,SBGI,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,14.8,14.99,14.51,407064.0,478959.847485,478959.847485,468119.97481,17.88,2025-11-17,11.8925,2025-08-08,6.779661,41679682.024,1063936936.703387,2.32186,16.318177,72009268.135593,Broadcasting,7100.0,1971.0,2026-06-09 00:00:00,2026-05-26 00:00:00
3551,OBE,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,14.39,14.39,13.71,1531142.0,1749776.962749,1749776.962749,1414175.59492,14.59,2026-05-04,3.88,2025-05-07,,61508545.1788,931527496.0,0.958212,39.834711,67306900.0,Oil & Gas Production,148.0,1979.0,2015-10-15 00:00:00,2015-09-28 00:00:00
3557,WVE,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,7.53,7.615,7.03,3221824.0,4196045.061796,4196045.061796,3843763.44279,21.73,2025-12-09,5.02,2026-03-26,,157851060.46,1378402700.0,2.80766,-6.81,192380000.0,Biotechnology,317.0,2012.0,,
3563,IMXI,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,15.91,15.925,15.88,601880.0,294947.378385,294947.378385,342387.238429,15.95,2026-04-24,8.58,2025-08-01,,27681939.2106,478197206.304649,2.9377,14.706697,30094223.178392,Miscellaneous Commercial Services,531.0,1994.0,,
3566,DNN,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,3.79,3.85,3.56,27145737.0,19167786.710541,19167786.710541,23235466.8629,4.43,2026-01-29,1.39,2025-05-06,,894613264.124,3245984660.0,12.6149,-21.62,904174000.0,Other Metals/Minerals,,1997.0,2012-06-29 00:00:00,2012-07-02 00:00:00
3571,DBI,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,7.34,7.58,7.075,356152.0,572385.898527,572385.898527,626798.293976,8.7508,2025-12-12,2.175,2025-06-16,2.766252,34380307.632,354866251.966803,1.27446,-37.14,49596960.4426,Apparel/Footwear Retail,13000.0,1969.0,2026-04-10 00:00:00,2026-03-26 00:00:00
3573,KULR,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,2.835,2.835,2.66,972157.0,1258768.19438,1258768.19438,1327951.44527,14.24,2025-05-14,1.94,2026-04-02,,42568178.268,129469299.29078,1.06763,-1.94,46239035.460993,Industrial Machinery,75.0,2015.0,,
3574,NKTX,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,3.06,3.14,2.955,1152467.0,975629.149001,975629.149001,1021447.13612,3.65,2026-04-21,1.63,2025-07-01,,54048536.1225,218861835.0,0.687288,-2.19,71290500.0,Biotechnology,108.0,2005.0,,
3578,AUPH,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,15.86,16.105,15.67,928827.0,1119374.363564,1119374.363564,1041843.42876,16.88,2026-04-23,7.285,2025-07-02,,117743294.051,2132854840.0,3.58958,7.615782,132971000.0,Biotechnology,128.0,1993.0,,
3580,EMBC,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,5.065,5.11,3.89,16136475.0,764907.410894,764907.410894,695750.765332,15.55,2025-09-17,3.89,2026-05-05,6.486486,54378451.439444,230459992.451026,-0.8933,3.900485,59219856.216216,Medical Specialties,1850.0,1924.0,2026-03-17 00:00:00,2026-02-27 00:00:00
3585,ZNTL,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,4.07,4.31,3.9782,696678.0,1075510.696295,1075510.696295,4409625.80803,6.95,2026-04-10,1.13,2025-07-01,,48256274.437,288334575.975,1.27816,-2.1,70931015.0,Biotechnology,106.0,2014.0,,
3587,OPCH,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,21.31,21.92,21.29,6409442.0,4393350.062018,4393350.062018,2944354.44605,36.8,2026-01-23,18.01,2026-04-30,,154112618.152,3343126120.0,2.45638,16.538883,157028000.0,Medical/Nursing Services,6528.0,1996.0,,
3588,KOPN,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,4.77,4.9,4.35,20984493.0,13955835.066333,13955835.066333,7500521.12721,4.9,2026-05-05,1.23,2025-06-02,,170315989.098,871012870.500805,12.3331,306.164384,183363410.067114,Semiconductors,145.0,1984.0,,
3590,AGL,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,26.99,27.32,25.5,187518.0,396187.483482,396187.483482,421928.972874,119.5,2025-05-07,7.48,2026-03-31,,16016565.122,443984175.499252,3.52637,-1.1,16659818.968077,Medical/Nursing Services,856.0,2016.0,,
3594,CLNE,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,2.4,2.408,2.31,1026959.0,1166956.239358,1166956.239358,1222841.70205,3.11,2025-10-27,1.48,2025-05-05,,139468588.152,517857160.0,0.948808,-2.42,219431000.0,Gas Distributors,503.0,1996.0,,
3596,GRND,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,13.69,13.98,13.591,1063760.0,876767.372469,876767.372469,1015048.52974,25.13,2025-06-02,9.7316,2026-02-06,,34213313.772,2560596840.0,53.7317,31.400966,185148000.0,Internet Software/Services,165.0,2009.0,,
3597,OSS,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,9.98,10.32,9.5,1516086.0,1187827.883577,1187827.883577,1188068.50648,12.75,2026-01-13,2.3299,2025-05-07,,20978079.781,241993313.1875,5.21535,44.525547,24769018.75,Computer Processing Hardware,57.0,1998.0,,
3602,SLM,2026-05-05 19:38:20.384385,2026-05-05 19:38:20.384385,22.5,22.815,22.49,1156400.0,4084084.882294,4084084.882294,3682408.18032,34.97,2025-07-08,17.77,2026-03-03,2.310084,185171344.947,4248774990.0,1.9414,6.254168,188583000.0,Finance/Rental/Leasing,1788.0,1972.0,2026-06-15 00:00:00,2026-06-04 00:00:00
